observation_id,relationship_id,team_id,product,sector,geography,size_bucket,relationship_maturity,observation_period_start,observation_period_end,available_date,focal_bank_activity_zar,other_bank_activity_zar,total_multibank_wallet_zar,known_truth_share,selection_probability,selection_weight,reconciled_to_bank_records,consent_reference,provenance_class,truth_status,evidence_tier,production_e3_eligible,measured_share_label_allowed,dataset_version
DEMO-R0016-collections,DEMO-R0016,DEMO-TEAM-16,Collections,consumer,South Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,14809870165.48,34450486992.3,49260357157.77,0.3006448,0.52172859,1.91670538,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0016-payments,DEMO-R0016,DEMO-TEAM-16,Payments,consumer,South Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,5397068683.87,20291025034.33,25688093718.2,0.21010001,0.52172859,1.91670538,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0016-liquidity,DEMO-R0016,DEMO-TEAM-16,Liquidity,consumer,South Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,3886267134.08,13455443584.98,17341710719.06,0.22409941,0.52172859,1.91670538,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0016-fx-fx,DEMO-R0016,DEMO-TEAM-16,Cross-border FX,consumer,South Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,13203597489.74,90494632664.43,103698230154.18,0.12732712,0.52172859,1.91670538,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0016-trade-finance,DEMO-R0016,DEMO-TEAM-16,Trade finance,consumer,South Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,11745916655.26,30951404226.97,42697320882.23,0.27509728,0.52172859,1.91670538,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0017-collections,DEMO-R0017,DEMO-TEAM-17,Collections,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,171927122.27,343852025.22,515779147.5,0.33333477,0.29347868,3.40740251,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0017-payments,DEMO-R0017,DEMO-TEAM-17,Payments,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,147409313.63,602041022.14,749450335.76,0.1966899,0.29347868,3.40740251,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0017-liquidity,DEMO-R0017,DEMO-TEAM-17,Liquidity,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,331389820.66,742925304.13,1074315124.79,0.30846612,0.29347868,3.40740251,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0017-fx-fx,DEMO-R0017,DEMO-TEAM-17,Cross-border FX,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,261636874.99,933816220.35,1195453095.35,0.21886001,0.29347868,3.40740251,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0017-trade-finance,DEMO-R0017,DEMO-TEAM-17,Trade finance,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,20372081.73,87954450.47,108326532.2,0.18806179,0.29347868,3.40740251,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0018-collections,DEMO-R0018,DEMO-TEAM-18,Collections,industrials_pharma,Global,large,established,2025-07-01,2026-06-30,2026-08-09,2257046292.8,4016355781.48,6273402074.28,0.35978027,0.4824803,2.07262349,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0018-payments,DEMO-R0018,DEMO-TEAM-18,Payments,industrials_pharma,Global,large,established,2025-07-01,2026-06-30,2026-08-09,11338221453.14,24986605484.63,36324826937.77,0.31213422,0.4824803,2.07262349,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0018-liquidity,DEMO-R0018,DEMO-TEAM-18,Liquidity,industrials_pharma,Global,large,established,2025-07-01,2026-06-30,2026-08-09,7815463827.55,10344156056.79,18159619884.34,0.43037596,0.4824803,2.07262349,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0018-fx-fx,DEMO-R0018,DEMO-TEAM-18,Cross-border FX,industrials_pharma,Global,large,established,2025-07-01,2026-06-30,2026-08-09,5457812874.92,18990808960.56,24448621835.49,0.22323601,0.4824803,2.07262349,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0018-trade-finance,DEMO-R0018,DEMO-TEAM-18,Trade finance,industrials_pharma,Global,large,established,2025-07-01,2026-06-30,2026-08-09,1872644065.21,5494079098.29,7366723163.5,0.25420313,0.4824803,2.07262349,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0019-collections,DEMO-R0019,DEMO-TEAM-19,Collections,industrials_pharma,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,482512720.79,1715615428.31,2198128149.1,0.21951073,0.32013785,3.12365436,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0019-payments,DEMO-R0019,DEMO-TEAM-19,Payments,industrials_pharma,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1224161087.42,1464507039.09,2688668126.51,0.4553039,0.32013785,3.12365436,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0019-liquidity,DEMO-R0019,DEMO-TEAM-19,Liquidity,industrials_pharma,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1657626182.39,6384140434.18,8041766616.57,0.20612712,0.32013785,3.12365436,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0019-fx-fx,DEMO-R0019,DEMO-TEAM-19,Cross-border FX,industrials_pharma,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,357910443.6,1024691942.43,1382602386.03,0.25886723,0.32013785,3.12365436,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0019-trade-finance,DEMO-R0019,DEMO-TEAM-19,Trade finance,industrials_pharma,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,282001540.12,3960552555.13,4242554095.25,0.06646976,0.32013785,3.12365436,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0020-collections,DEMO-R0020,DEMO-TEAM-20,Collections,industrials_pharma,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,1998208590.89,5555286134.68,7553494725.56,0.26454094,0.52029428,1.92198924,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0020-payments,DEMO-R0020,DEMO-TEAM-20,Payments,industrials_pharma,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,16443470229.54,48388631127.86,64832101357.4,0.25363161,0.52029428,1.92198924,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0020-liquidity,DEMO-R0020,DEMO-TEAM-20,Liquidity,industrials_pharma,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,7516756924.28,13285696178.13,20802453102.41,0.36133993,0.52029428,1.92198924,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0020-fx-fx,DEMO-R0020,DEMO-TEAM-20,Cross-border FX,industrials_pharma,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,6676447688.32,23259631674.41,29936079362.72,0.22302345,0.52029428,1.92198924,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0020-trade-finance,DEMO-R0020,DEMO-TEAM-20,Trade finance,industrials_pharma,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,1116391609.63,15413834848.76,16530226458.38,0.06753638,0.52029428,1.92198924,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0021-collections,DEMO-R0021,DEMO-TEAM-21,Collections,real_estate,Rest of Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,9736576.51,19405897.01,29142473.52,0.33410261,0.38711826,2.58318997,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0021-payments,DEMO-R0021,DEMO-TEAM-21,Payments,real_estate,Rest of Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,33285063.0,52731437.0,86016500.0,0.38696137,0.38711826,2.58318997,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0021-liquidity,DEMO-R0021,DEMO-TEAM-21,Liquidity,real_estate,Rest of Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,10153571.27,25757129.65,35910700.92,0.282745,0.38711826,2.58318997,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0021-fx-fx,DEMO-R0021,DEMO-TEAM-21,Cross-border FX,real_estate,Rest of Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,294639343.76,1010161582.43,1304800926.19,0.22581172,0.38711826,2.58318997,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0021-trade-finance,DEMO-R0021,DEMO-TEAM-21,Trade finance,real_estate,Rest of Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,5039233.3,12764276.5,17803509.8,0.28304718,0.38711826,2.58318997,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0022-collections,DEMO-R0022,DEMO-TEAM-22,Collections,mining,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,2011433210.74,5645694347.99,7657127558.73,0.2626877,0.36290175,2.75556676,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0022-payments,DEMO-R0022,DEMO-TEAM-22,Payments,mining,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,1298974297.1,3102464945.42,4401439242.52,0.2951249,0.36290175,2.75556676,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0022-liquidity,DEMO-R0022,DEMO-TEAM-22,Liquidity,mining,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,919784006.55,3485429711.93,4405213718.47,0.20879441,0.36290175,2.75556676,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0022-fx-fx,DEMO-R0022,DEMO-TEAM-22,Cross-border FX,mining,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,503915949.93,1226057420.08,1729973370.01,0.29128538,0.36290175,2.75556676,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0022-trade-finance,DEMO-R0022,DEMO-TEAM-22,Trade finance,mining,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,958518346.5,4619342220.44,5577860566.93,0.17184337,0.36290175,2.75556676,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0023-collections,DEMO-R0023,DEMO-TEAM-23,Collections,mining,Rest of Africa,large,established,2025-07-01,2026-06-30,2026-08-09,5535777130.08,6012852524.31,11548629654.39,0.47934493,0.51104721,1.95676639,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0023-payments,DEMO-R0023,DEMO-TEAM-23,Payments,mining,Rest of Africa,large,established,2025-07-01,2026-06-30,2026-08-09,4144521631.13,3351607577.43,7496129208.56,0.55288823,0.51104721,1.95676639,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0023-liquidity,DEMO-R0023,DEMO-TEAM-23,Liquidity,mining,Rest of Africa,large,established,2025-07-01,2026-06-30,2026-08-09,1725583355.94,6644867586.87,8370450942.81,0.20615178,0.51104721,1.95676639,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0023-fx-fx,DEMO-R0023,DEMO-TEAM-23,Cross-border FX,mining,Rest of Africa,large,established,2025-07-01,2026-06-30,2026-08-09,4766588862.73,90565188391.87,95331777254.6,0.05,0.51104721,1.95676639,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0023-trade-finance,DEMO-R0023,DEMO-TEAM-23,Trade finance,mining,Rest of Africa,large,established,2025-07-01,2026-06-30,2026-08-09,1403585731.21,6203274256.64,7606859987.85,0.18451578,0.51104721,1.95676639,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0024-collections,DEMO-R0024,DEMO-TEAM-24,Collections,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,177602478.22,369055890.77,546658369.0,0.32488751,0.31091781,3.21628411,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0024-payments,DEMO-R0024,DEMO-TEAM-24,Payments,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,446662897.96,586122571.33,1032785469.3,0.43248372,0.31091781,3.21628411,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0024-liquidity,DEMO-R0024,DEMO-TEAM-24,Liquidity,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,681790111.97,4187671765.91,4869461877.89,0.14001344,0.31091781,3.21628411,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0024-fx-fx,DEMO-R0024,DEMO-TEAM-24,Cross-border FX,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,542631788.98,1186325877.21,1728957666.19,0.31384909,0.31091781,3.21628411,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0024-trade-finance,DEMO-R0024,DEMO-TEAM-24,Trade finance,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,29574887.12,85677811.28,115252698.4,0.25660906,0.31091781,3.21628411,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0025-collections,DEMO-R0025,DEMO-TEAM-25,Collections,industrials_pharma,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1350045636.65,1088168143.9,2438213780.56,0.55370273,0.39835398,2.51033016,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0025-payments,DEMO-R0025,DEMO-TEAM-25,Payments,industrials_pharma,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,5907477883.02,10975554810.74,16883032693.77,0.3499062,0.39835398,2.51033016,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0025-liquidity,DEMO-R0025,DEMO-TEAM-25,Liquidity,industrials_pharma,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,2963740425.4,8197772713.34,11161513138.75,0.26553214,0.39835398,2.51033016,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0025-fx-fx,DEMO-R0025,DEMO-TEAM-25,Cross-border FX,industrials_pharma,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,2918678874.87,3268079848.87,6186758723.74,0.47176219,0.39835398,2.51033016,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0025-trade-finance,DEMO-R0025,DEMO-TEAM-25,Trade finance,industrials_pharma,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1458583285.83,6032211750.97,7490795036.8,0.19471675,0.39835398,2.51033016,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0026-collections,DEMO-R0026,DEMO-TEAM-26,Collections,consumer,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,2188862373.44,5726476233.16,7915338606.61,0.27653427,0.39414055,2.537166,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0026-payments,DEMO-R0026,DEMO-TEAM-26,Payments,consumer,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,4389914448.9,30708383394.79,35098297843.69,0.12507485,0.39414055,2.537166,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0026-liquidity,DEMO-R0026,DEMO-TEAM-26,Liquidity,consumer,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,10052413699.85,34749193950.22,44801607650.07,0.22437618,0.39414055,2.537166,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0026-fx-fx,DEMO-R0026,DEMO-TEAM-26,Cross-border FX,consumer,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,3811907450.91,22496303888.25,26308211339.16,0.14489421,0.39414055,2.537166,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0026-trade-finance,DEMO-R0026,DEMO-TEAM-26,Trade finance,consumer,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,1436521570.85,2577685651.6,4014207222.44,0.35785935,0.39414055,2.537166,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0027-collections,DEMO-R0027,DEMO-TEAM-27,Collections,tech,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,316096520.47,938569619.81,1254666140.29,0.25193676,0.33258205,3.00677684,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0027-payments,DEMO-R0027,DEMO-TEAM-27,Payments,tech,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1280793731.67,1277919645.35,2558713377.01,0.50056163,0.33258205,3.00677684,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0027-liquidity,DEMO-R0027,DEMO-TEAM-27,Liquidity,tech,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,483762926.34,981340104.05,1465103030.39,0.33019038,0.33258205,3.00677684,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0027-fx-fx,DEMO-R0027,DEMO-TEAM-27,Cross-border FX,tech,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,2689146886.73,30771001239.53,33460148126.26,0.08036865,0.33258205,3.00677684,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0027-trade-finance,DEMO-R0027,DEMO-TEAM-27,Trade finance,tech,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,18857875.62,109074702.33,127932577.96,0.1474048,0.33258205,3.00677684,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0028-collections,DEMO-R0028,DEMO-TEAM-28,Collections,insurance,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,3342125987.75,7075837820.1,10417963807.85,0.32080415,0.49073195,2.03777234,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0028-payments,DEMO-R0028,DEMO-TEAM-28,Payments,insurance,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,15040741344.99,27600242070.77,42640983415.76,0.3527297,0.49073195,2.03777234,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0028-liquidity,DEMO-R0028,DEMO-TEAM-28,Liquidity,insurance,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,9919580643.49,66808403161.16,76727983804.66,0.12928244,0.49073195,2.03777234,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0028-fx-fx,DEMO-R0028,DEMO-TEAM-28,Cross-border FX,insurance,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,4015163679.03,4441918100.95,8457081779.99,0.4747694,0.49073195,2.03777234,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0028-trade-finance,DEMO-R0028,DEMO-TEAM-28,Trade finance,insurance,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,323132047.53,6139508903.02,6462640950.55,0.05,0.49073195,2.03777234,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
