observation_id,relationship_id,team_id,product,sector,encouragement_arm,assignment_probability,qualified_action_30d,pipeline_milestone_60d,reconciled_outcome_90d,simulated_contribution_zar,censored,outcome_provenance,production_causal_claim_allowed
DEMO-R0032-collections,DEMO-R0032,DEMO-TEAM-02,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0032-payments,DEMO-R0032,DEMO-TEAM-02,Payments,mining,0,0.5,0,1,1,15901.24,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0032-liquidity,DEMO-R0032,DEMO-TEAM-02,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0032-fx-fx,DEMO-R0032,DEMO-TEAM-02,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0032-trade-finance,DEMO-R0032,DEMO-TEAM-02,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0033-collections,DEMO-R0033,DEMO-TEAM-03,Collections,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0033-payments,DEMO-R0033,DEMO-TEAM-03,Payments,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0033-liquidity,DEMO-R0033,DEMO-TEAM-03,Liquidity,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0033-fx-fx,DEMO-R0033,DEMO-TEAM-03,Cross-border FX,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0033-trade-finance,DEMO-R0033,DEMO-TEAM-03,Trade finance,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0034-collections,DEMO-R0034,DEMO-TEAM-04,Collections,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0034-payments,DEMO-R0034,DEMO-TEAM-04,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0034-liquidity,DEMO-R0034,DEMO-TEAM-04,Liquidity,consumer,0,0.5,1,1,1,737397.39,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0034-fx-fx,DEMO-R0034,DEMO-TEAM-04,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0034-trade-finance,DEMO-R0034,DEMO-TEAM-04,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0035-collections,DEMO-R0035,DEMO-TEAM-05,Collections,consumer,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0035-payments,DEMO-R0035,DEMO-TEAM-05,Payments,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0035-liquidity,DEMO-R0035,DEMO-TEAM-05,Liquidity,consumer,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0035-fx-fx,DEMO-R0035,DEMO-TEAM-05,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0035-trade-finance,DEMO-R0035,DEMO-TEAM-05,Trade finance,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0036-collections,DEMO-R0036,DEMO-TEAM-06,Collections,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0036-payments,DEMO-R0036,DEMO-TEAM-06,Payments,consumer,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0036-liquidity,DEMO-R0036,DEMO-TEAM-06,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0036-fx-fx,DEMO-R0036,DEMO-TEAM-06,Cross-border FX,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0036-trade-finance,DEMO-R0036,DEMO-TEAM-06,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0037-collections,DEMO-R0037,DEMO-TEAM-07,Collections,telecoms,0,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0037-payments,DEMO-R0037,DEMO-TEAM-07,Payments,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0037-liquidity,DEMO-R0037,DEMO-TEAM-07,Liquidity,telecoms,0,0.5,0,1,1,222447.97,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0037-fx-fx,DEMO-R0037,DEMO-TEAM-07,Cross-border FX,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0037-trade-finance,DEMO-R0037,DEMO-TEAM-07,Trade finance,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0038-collections,DEMO-R0038,DEMO-TEAM-08,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0038-payments,DEMO-R0038,DEMO-TEAM-08,Payments,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0038-liquidity,DEMO-R0038,DEMO-TEAM-08,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0038-fx-fx,DEMO-R0038,DEMO-TEAM-08,Cross-border FX,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0038-trade-finance,DEMO-R0038,DEMO-TEAM-08,Trade finance,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0039-collections,DEMO-R0039,DEMO-TEAM-09,Collections,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0039-payments,DEMO-R0039,DEMO-TEAM-09,Payments,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0039-liquidity,DEMO-R0039,DEMO-TEAM-09,Liquidity,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0039-fx-fx,DEMO-R0039,DEMO-TEAM-09,Cross-border FX,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0039-trade-finance,DEMO-R0039,DEMO-TEAM-09,Trade finance,tech,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0040-collections,DEMO-R0040,DEMO-TEAM-10,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0040-payments,DEMO-R0040,DEMO-TEAM-10,Payments,consumer,0,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0040-liquidity,DEMO-R0040,DEMO-TEAM-10,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0040-fx-fx,DEMO-R0040,DEMO-TEAM-10,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0040-trade-finance,DEMO-R0040,DEMO-TEAM-10,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0041-collections,DEMO-R0041,DEMO-TEAM-11,Collections,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0041-payments,DEMO-R0041,DEMO-TEAM-11,Payments,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0041-liquidity,DEMO-R0041,DEMO-TEAM-11,Liquidity,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0041-fx-fx,DEMO-R0041,DEMO-TEAM-11,Cross-border FX,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0041-trade-finance,DEMO-R0041,DEMO-TEAM-11,Trade finance,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0042-collections,DEMO-R0042,DEMO-TEAM-12,Collections,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0042-payments,DEMO-R0042,DEMO-TEAM-12,Payments,real_estate,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0042-liquidity,DEMO-R0042,DEMO-TEAM-12,Liquidity,real_estate,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0042-fx-fx,DEMO-R0042,DEMO-TEAM-12,Cross-border FX,real_estate,1,0.5,0,1,1,48400.46,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0042-trade-finance,DEMO-R0042,DEMO-TEAM-12,Trade finance,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0043-collections,DEMO-R0043,DEMO-TEAM-13,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0043-payments,DEMO-R0043,DEMO-TEAM-13,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0043-liquidity,DEMO-R0043,DEMO-TEAM-13,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0043-fx-fx,DEMO-R0043,DEMO-TEAM-13,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0043-trade-finance,DEMO-R0043,DEMO-TEAM-13,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0044-collections,DEMO-R0044,DEMO-TEAM-14,Collections,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0044-payments,DEMO-R0044,DEMO-TEAM-14,Payments,consumer,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0044-liquidity,DEMO-R0044,DEMO-TEAM-14,Liquidity,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0044-fx-fx,DEMO-R0044,DEMO-TEAM-14,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0044-trade-finance,DEMO-R0044,DEMO-TEAM-14,Trade finance,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0045-collections,DEMO-R0045,DEMO-TEAM-15,Collections,tech,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0045-payments,DEMO-R0045,DEMO-TEAM-15,Payments,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0045-liquidity,DEMO-R0045,DEMO-TEAM-15,Liquidity,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0045-fx-fx,DEMO-R0045,DEMO-TEAM-15,Cross-border FX,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0045-trade-finance,DEMO-R0045,DEMO-TEAM-15,Trade finance,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0046-collections,DEMO-R0046,DEMO-TEAM-16,Collections,real_estate,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0046-payments,DEMO-R0046,DEMO-TEAM-16,Payments,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0046-liquidity,DEMO-R0046,DEMO-TEAM-16,Liquidity,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0046-fx-fx,DEMO-R0046,DEMO-TEAM-16,Cross-border FX,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0046-trade-finance,DEMO-R0046,DEMO-TEAM-16,Trade finance,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0047-collections,DEMO-R0047,DEMO-TEAM-17,Collections,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0047-payments,DEMO-R0047,DEMO-TEAM-17,Payments,consumer,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0047-liquidity,DEMO-R0047,DEMO-TEAM-17,Liquidity,consumer,1,0.5,1,1,1,1631218.04,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0047-fx-fx,DEMO-R0047,DEMO-TEAM-17,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0047-trade-finance,DEMO-R0047,DEMO-TEAM-17,Trade finance,consumer,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0048-collections,DEMO-R0048,DEMO-TEAM-18,Collections,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0048-payments,DEMO-R0048,DEMO-TEAM-18,Payments,tech,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0048-liquidity,DEMO-R0048,DEMO-TEAM-18,Liquidity,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0048-fx-fx,DEMO-R0048,DEMO-TEAM-18,Cross-border FX,tech,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0048-trade-finance,DEMO-R0048,DEMO-TEAM-18,Trade finance,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0049-collections,DEMO-R0049,DEMO-TEAM-19,Collections,mining,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0049-payments,DEMO-R0049,DEMO-TEAM-19,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0049-liquidity,DEMO-R0049,DEMO-TEAM-19,Liquidity,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0049-fx-fx,DEMO-R0049,DEMO-TEAM-19,Cross-border FX,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0049-trade-finance,DEMO-R0049,DEMO-TEAM-19,Trade finance,mining,1,0.5,1,1,1,1153605.95,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0050-collections,DEMO-R0050,DEMO-TEAM-20,Collections,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0050-payments,DEMO-R0050,DEMO-TEAM-20,Payments,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0050-liquidity,DEMO-R0050,DEMO-TEAM-20,Liquidity,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0050-fx-fx,DEMO-R0050,DEMO-TEAM-20,Cross-border FX,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0050-trade-finance,DEMO-R0050,DEMO-TEAM-20,Trade finance,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0051-collections,DEMO-R0051,DEMO-TEAM-21,Collections,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0051-payments,DEMO-R0051,DEMO-TEAM-21,Payments,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0051-liquidity,DEMO-R0051,DEMO-TEAM-21,Liquidity,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0051-fx-fx,DEMO-R0051,DEMO-TEAM-21,Cross-border FX,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0051-trade-finance,DEMO-R0051,DEMO-TEAM-21,Trade finance,telecoms,0,0.5,1,1,1,49888.6,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0052-collections,DEMO-R0052,DEMO-TEAM-22,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0052-payments,DEMO-R0052,DEMO-TEAM-22,Payments,mining,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0052-liquidity,DEMO-R0052,DEMO-TEAM-22,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0052-fx-fx,DEMO-R0052,DEMO-TEAM-22,Cross-border FX,mining,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0052-trade-finance,DEMO-R0052,DEMO-TEAM-22,Trade finance,mining,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0053-collections,DEMO-R0053,DEMO-TEAM-23,Collections,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0053-payments,DEMO-R0053,DEMO-TEAM-23,Payments,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0053-liquidity,DEMO-R0053,DEMO-TEAM-23,Liquidity,real_estate,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0053-fx-fx,DEMO-R0053,DEMO-TEAM-23,Cross-border FX,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0053-trade-finance,DEMO-R0053,DEMO-TEAM-23,Trade finance,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0054-collections,DEMO-R0054,DEMO-TEAM-24,Collections,telecoms,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0054-payments,DEMO-R0054,DEMO-TEAM-24,Payments,telecoms,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0054-liquidity,DEMO-R0054,DEMO-TEAM-24,Liquidity,telecoms,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0054-fx-fx,DEMO-R0054,DEMO-TEAM-24,Cross-border FX,telecoms,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0054-trade-finance,DEMO-R0054,DEMO-TEAM-24,Trade finance,telecoms,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0055-collections,DEMO-R0055,DEMO-TEAM-25,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0055-payments,DEMO-R0055,DEMO-TEAM-25,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0055-liquidity,DEMO-R0055,DEMO-TEAM-25,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0055-fx-fx,DEMO-R0055,DEMO-TEAM-25,Cross-border FX,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0055-trade-finance,DEMO-R0055,DEMO-TEAM-25,Trade finance,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0056-collections,DEMO-R0056,DEMO-TEAM-26,Collections,consumer,1,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0056-payments,DEMO-R0056,DEMO-TEAM-26,Payments,consumer,1,0.5,0,0,1,699865.96,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0056-liquidity,DEMO-R0056,DEMO-TEAM-26,Liquidity,consumer,1,0.5,0,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0056-fx-fx,DEMO-R0056,DEMO-TEAM-26,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0056-trade-finance,DEMO-R0056,DEMO-TEAM-26,Trade finance,consumer,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0057-collections,DEMO-R0057,DEMO-TEAM-27,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0057-payments,DEMO-R0057,DEMO-TEAM-27,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0057-liquidity,DEMO-R0057,DEMO-TEAM-27,Liquidity,mining,0,0.5,1,1,1,164413.21,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0057-fx-fx,DEMO-R0057,DEMO-TEAM-27,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0057-trade-finance,DEMO-R0057,DEMO-TEAM-27,Trade finance,mining,0,0.5,0,0,1,9286.63,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0058-collections,DEMO-R0058,DEMO-TEAM-28,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0058-payments,DEMO-R0058,DEMO-TEAM-28,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0058-liquidity,DEMO-R0058,DEMO-TEAM-28,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0058-fx-fx,DEMO-R0058,DEMO-TEAM-28,Cross-border FX,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0058-trade-finance,DEMO-R0058,DEMO-TEAM-28,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0059-collections,DEMO-R0059,DEMO-TEAM-29,Collections,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0059-payments,DEMO-R0059,DEMO-TEAM-29,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0059-liquidity,DEMO-R0059,DEMO-TEAM-29,Liquidity,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0059-fx-fx,DEMO-R0059,DEMO-TEAM-29,Cross-border FX,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0059-trade-finance,DEMO-R0059,DEMO-TEAM-29,Trade finance,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0060-collections,DEMO-R0060,DEMO-TEAM-30,Collections,consumer,0,0.5,0,0,1,121704.98,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0060-payments,DEMO-R0060,DEMO-TEAM-30,Payments,consumer,0,0.5,0,1,1,127928.79,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0060-liquidity,DEMO-R0060,DEMO-TEAM-30,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0060-fx-fx,DEMO-R0060,DEMO-TEAM-30,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0060-trade-finance,DEMO-R0060,DEMO-TEAM-30,Trade finance,consumer,0,0.5,0,0,1,244751.82,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0061-collections,DEMO-R0061,DEMO-TEAM-01,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0061-payments,DEMO-R0061,DEMO-TEAM-01,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0061-liquidity,DEMO-R0061,DEMO-TEAM-01,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0061-fx-fx,DEMO-R0061,DEMO-TEAM-01,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0061-trade-finance,DEMO-R0061,DEMO-TEAM-01,Trade finance,consumer,0,0.5,1,1,1,1662542.29,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0062-collections,DEMO-R0062,DEMO-TEAM-02,Collections,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0062-payments,DEMO-R0062,DEMO-TEAM-02,Payments,real_estate,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0062-liquidity,DEMO-R0062,DEMO-TEAM-02,Liquidity,real_estate,0,0.5,1,1,1,5376.73,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0062-fx-fx,DEMO-R0062,DEMO-TEAM-02,Cross-border FX,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0062-trade-finance,DEMO-R0062,DEMO-TEAM-02,Trade finance,real_estate,0,0.5,0,0,1,3821.86,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0063-collections,DEMO-R0063,DEMO-TEAM-03,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0063-payments,DEMO-R0063,DEMO-TEAM-03,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
